ID,ID LAB,PR LISTA,PRODUCTO,PRINCIPIO ACTIVO,ACCION TERAPEUTICA,DESCRIPCION ADICIONAL,Link institucional,BASE,ALTURA,PROFUNDIDAD,PESO,PACK,CAJA MADRE,CATEGORIA,SEGMENTO,SEGMENTO SECUNDARIO,CONCEPTO,LABORATORIO,CODIGO DE BARRAS,C3 REPO,BM REPO,DTO REPO,FECHA DESDE REPO,FECHA HASTA REPO
270471,," $  7,356.00 ",OSS. IODOPOV. SOL. 5 % ATOM X 100 ML,Iodopovidona.,Antiséptico para diversos usos.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,136,0,72,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521523E12,10,0,0,,
270472,," $  34,000.00 ",OSS. IODOPOV. SOL. 5 % X 1 LITRO,Iodopovidona.,Antiséptico para diversos usos.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,5,0,0,,
270470,," $  5,416.00 ",OSS. IODOPOV. SOL. 5 % X 100 ML,Iodopovidona.,Antiséptico para diversos usos.,,https://www.osspret.com.ar/web/productos.php,0,16.1,4,140,0,72,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.79834052153E12,10,0,0,,
270880,," $  104,000.00 ",OSS. IODOPOV. SOL. 5% X  5LTS,Iodopovidona.,Antiséptico para diversos usos.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,0,0,0,,
270882,," $  14,000.00 ",OSS. JABON LIQ. C/GLICERINA X 1LTO.,Higiene en general.,Glicerina y base de lavado,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,1064,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521073E12,3,0,0,,
270195,," $  5,574.00 ",OSS. JABON LIQ. C/GLICERINA X 250 ML,Higiene en general.,Glicerina y base de lavado,,https://www.osspret.com.ar/web/productos.php,6.7,17.5,4,302,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521608E12,10,0,0,,
270194,," $  47,800.00 ",OSS. JABON LIQ. C/GLICERINA X 5 LITROS,Higiene en general.,Glicerina y base de lavado,,https://www.osspret.com.ar/web/productos.php,18,28.4,13.5,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521059E12,3,0,0,,
270718,," $  3,450.00 ",OSS. LA PIPETA  GATOS DE 4 A 8 KG,"Pipeta de 0,5 ml, para gatos de hasta 4kg de peso (Amarillo); Pipeta de 1 ml, para gatos de 4 kg a 8 kg de peso (Rosa).",Indicado en el tratamiento y control de infestaciones de pulgas en gatos.,,https://www.osspret.com.ar/web/productos.php,11.5,7.1,2.5,12,0,200,ANTIPARASITARIO EXTERNO,,,PIPETA,OSSPRET,7.798340520601E12,10,0,0,,
270717,," $  3,220.00 ",OSS. LA PIPETA  GATOS H/4 KG,"Pipeta de 0,5 ml, para gatos de hasta 4kg de peso (Amarillo); Pipeta de 1 ml, para gatos de 4 kg a 8 kg de peso (Rosa).",Indicado en el tratamiento y control de infestaciones de pulgas en gatos.,,https://www.osspret.com.ar/web/productos.php,11.5,7.1,2.5,12,0,200,ANTIPARASITARIO EXTERNO,,,PIPETA,OSSPRET,7.798340520595E12,10,0,0,,
270713,," $  3,350.00 ",OSS. LA PIPETA DE  2 A 10 KG.,"Imidacloprid, Permetrina, Butóxido de Piperonilo","Pulguicida, garrapaticida, repele moscas y mosquitos.",,https://www.osspret.com.ar/web/productos.php,11.5,7.1,2.5,12,0,200,ANTIPARASITARIO EXTERNO,,,PIPETA,OSSPRET,7.798340520557E12,10,0,0,,
270714,," $  3,650.00 ",OSS. LA PIPETA DE 11 A 20 KG.,"Imidacloprid, Permetrina, Butóxido de Piperonilo","Pulguicida, garrapaticida, repele moscas y mosquitos.",,https://www.osspret.com.ar/web/productos.php,11.5,7.1,2.5,12,0,200,ANTIPARASITARIO EXTERNO,,,PIPETA,OSSPRET,7.798340520564E12,10,0,0,,
270715,," $  4,416.00 ",OSS. LA PIPETA DE 21 A 40 KG.,"Imidacloprid, Permetrina, Butóxido de Piperonilo","Pulguicida, garrapaticida, repele moscas y mosquitos.",,https://www.osspret.com.ar/web/productos.php,11.5,7.1,2.5,12,0,200,ANTIPARASITARIO EXTERNO,,,PIPETA,OSSPRET,7.798340520571E12,10,0,0,,
270716,," $  4,880.00 ",OSS. LA PIPETA MAS DE 40 KG.,"Imidacloprid, Permetrina, Butóxido de Piperonilo","Pulguicida, garrapaticida, repele moscas y mosquitos.",,https://www.osspret.com.ar/web/productos.php,11.5,7.1,2.5,12,0,200,ANTIPARASITARIO EXTERNO,,,PIPETA,OSSPRET,7.798340520588E12,10,0,0,,
270701,," $  17,400.00 ",OSS. LIMPIALAG. PROCOLOR X 1 LT.,Paraclorometaxilenol,Limpialágrimas.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,1002,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,5,0,0,,
270700,," $  5,430.00 ",OSS. LIMPIALAG. PROCOLOR X 125 ML.,Paraclorometaxilenol,Limpialágrimas.,,https://www.osspret.com.ar/web/productos.php,0,16,3.9,144,0,72,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,10,0,0,,
270115,," $  10,682.00 ",OSS. LOC. ATOM. GROOMER EXPERT. X 130ML,,,,,0,0,0,0,0,0,,,,,OSSPRET,,0,0,0,,
270710,," $  9,094.00 ",OSS. LOCION A2 CON AVENA Y ALOE X 125ML., Avena Coloidal 2% y Aloe vera 2%.,"Loción Humectante. Perfuma, Suaviza y da brillo.",,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,164,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520441E12,10,0,0,,
270180,," $  6,350.00 ",OSS. LOCION A2 CON AVENA Y ALOE X 50 ML, Avena Coloidal 2% y Aloe vera 2%.,"Loción Humectante. Perfuma, Suaviza y da brillo.",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,0,0,0,,
2701122,," $  10,682.00 ",OSS. LOCION ATOM. OMEGA CHOCOLATE X130ML,,,,,0,0,0,0,0,0,,,,,OSSPRET,,0,0,0,,
270302,," $  10,682.00 ",OSS. LOCION ATOMIZ. BEBES X 130 ML,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,164,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520281E12,10,51,0,11/05/2025,20/12/2025
270024,," $  6,350.00 ",OSS. LOCION ATOMIZ. BEBES X 50 ML.,"Alcohol de cereal, perfume.",Loción desodorante.,,https://www.osspret.com.ar/web/productos.php,0,13.4,3.8,74,0,20,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520274E12,0,0,0,,
270305,," $  10,682.00 ",OSS. LOCION ATOMIZ. CAMILO X 130 ML.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,156,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.79834052041E12,10,0,0,,
270332,," $  6,350.00 ",OSS. LOCION ATOMIZ. CAMILO X 50 ML,"Alcohol de cereal, perfume.",Loción desodorante.,,https://www.osspret.com.ar/web/productos.php,0,13.4,3.8,74,0,20,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520403E12,0,0,0,,
270114,," $  10,682.00 ",OSS. LOCION ATOMIZ. CANDELA X 130 ML.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,150,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520373E12,10,0,0,,
270023,," $  6,350.00 ",OSS. LOCION ATOMIZ. CANDELA X 50 ML.,"Alcohol de cereal, perfume.",Loción desodorante.,,https://www.osspret.com.ar/web/productos.php,0,13.4,3.8,74,0,20,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520366E12,0,0,0,,
270221,," $  10,682.00 ",OSS. LOCION ATOMIZ. ELIAN X 130 ML,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,148,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520328E12,10,0,0,,
270016,," $  6,350.00 ",OSS. LOCION ATOMIZ. ELIAN X 50 ML.,"Alcohol de cereal, perfume.",Loción desodorante.,,https://www.osspret.com.ar/web/productos.php,0,13.4,3.8,74,0,20,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520311E12,0,0,0,,
270193,," $  18,776.00 ",OSS. LOCION ATOMIZ. HUMEC FILTRO UV X130,"Filtros solares, aloe vera.",Loción humectante con filtro solar.,,https://www.osspret.com.ar/web/productos.php,5.6,14,4.8,170,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.79834052108E12,10,0,0,,
270215,," $  10,682.00 ",OSS. LOCION ATOMIZ. MAXIMO X 130 ML,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,150,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520199E12,10,51,0,11/05/2025,20/12/2025
270013,," $  6,350.00 ",OSS. LOCION ATOMIZ. MAXIMO X 50 ML.,"Alcohol de cereal, perfume.",Loción desodorante.,,https://www.osspret.com.ar/web/productos.php,0,13.4,3.8,74,0,20,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520182E12,0,0,0,,
270014,," $  10,682.00 ",OSS. LOCION ATOMIZ. MIX FRUTAL X 130 ML.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,148,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520151E12,10,0,0,,
270304,," $  12,130.00 ",OSS. LOCION ATOMIZ. NAT. NEEM X 125 ML., Aceite Neem al 5 % y Citronella al 1%,Loción pulguicida de origen natural.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,150,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520823E12,10,51,0,11/05/2025,20/12/2025
270111,," $  10,682.00 ",OSS. LOCION ATOMIZ. SHARA X 130 ML,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,148,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520243E12,10,51,0,11/05/2025,20/12/2025
270028,," $  6,350.00 ",OSS. LOCION ATOMIZ. SHARA X 50 ML.,"Alcohol de cereal, perfume.",Loción desodorante.,,https://www.osspret.com.ar/web/productos.php,0,13.4,3.8,70,0,20,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520236E12,0,0,0,,
270706,," $  17,300.00 ",OSS. LOCION CLORHEXPRO X 1 LT.,"Clorhexidina, Propionato de Calcio","Loción antimicótica, antimicrobiana, bactericida.",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,10,0,0,,
270705,," $  7,280.00 ",OSS. LOCION CLORHEXPRO X 125 ML.,"Clorhexidina, Propionato de Calcio","Loción antimicótica, antimicrobiana, bactericida.",,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,166,0,96,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521325E12,10,0,0,,
2702005,," $  70,101.90 ",OSS. LOCION EXHIB. SURTIDAS ED 12 X 50ML,,,,,0,0,0,0,0,0,,,,,OSSPRET,,0,0,0,,
270911,," $  127,000.00 ",OSS. LOCION EXHIBIDOR SURTIDAS 20 X 50ML,,,,,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,0,0,0,,
270712,," $  37,400.00 ",OSS. LOCION LIQ. A2 AVENA Y ALOE X 1LTO.,"Loción Humectante. Perfuma, Suaviza y da brillo.",Avena Coloidal 2% y Aloe vera 2%.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,0,0,0,,
270303,," $  157,000.00 ",OSS. LOCION LIQ. BEBES X 5 LTS.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270301,," $  38,000.00 ",OSS. LOCION LIQ. BEBES X 950 ML,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,914,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520298E12,3,0,0,,
270307,," $  157,000.00 ",OSS. LOCION LIQ. CAMILO X 5 LTOS.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,0,0,0,,
270306,," $  38,000.00 ",OSS. LOCION LIQ. CAMILO X 950 ML,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,914,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520427E12,3,0,0,,
270117,," $  157,000.00 ",OSS. LOCION LIQ. CANDELA X 5 LT.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270116,," $  38,000.00 ",OSS. LOCION LIQ. CANDELA X 950 ML.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,908,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.79834052038E12,3,0,0,,
270223,," $  157,000.00 ",OSS. LOCION LIQ. ELIAN X 5 LT.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270222,," $  38,000.00 ",OSS. LOCION LIQ. ELIAN X 950 CC.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,918,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520342E12,3,0,0,,
270216,," $  157,000.00 ",OSS. LOCION LIQ. MAXIMO X 5 LT.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270209,," $  38,000.00 ",OSS. LOCION LIQ. MAXIMO X 950 CC,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,910,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520212E12,3,0,0,,
270118,," $  157,000.00 ",OSS. LOCION LIQ. MIX FRUTAL X 5 LT.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270018,," $  38,000.00 ",OSS. LOCION LIQ. MIX FRUTAL X 950 CC,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,912,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520168E12,3,0,0,,
270711,," $  35,248.00 ",OSS. LOCION LIQ. NAT. NEEM X 1 LTO., Aceite Neem al 5 % y Citronella al 1%,Loción pulguicida de origen natural.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
2701123,," $  38,000.00 ",OSS. LOCION LIQ. OMEGA CHOCOLATE X 950ML,,,,,0,0,0,0,0,0,,,,,OSSPRET,,0,0,0,,
2701109,," $  157,000.00 ",OSS. LOCION LIQ. SHARA X 5 LT.,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270109,," $  38,000.00 ",OSS. LOCION LIQ. SHARA X 950 CC,"Alcohol de cereal, perfume.",Loción antiséptica y desodorante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,888,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.79834052025E12,3,0,0,,
270218,," $  10,682.00 ",OSS. MAXIMO BRILLO A GATILLO X 130 ML.,A base de siliconas (Ciclometicona – Dimeticona – Fenil Trimeticona),"Proporciona al manto piloso un increíble brillo y un excelente acondicionamiento, dejando el pelo suave y sedoso.",,https://www.osspret.com.ar/web/productos.php,6.5,16.1,4.8,144,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520144E12,10,0,0,,
270089,, $  692.00 ,OSS. MAXIMO BRILLO EN AEROSOL,"Ciclometicona , Dimeticona_ Fenil Timetricona",Abrillantador.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,5,0,0,,
270708,," $  8,950.00 ",OSS. PROCOLOR(PRE LAVADO)X 250ML.GATILLO,,,,,7.4,18,5.8,262,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520489E12,5,0,0,,
270151,," $  19,000.00 ",OSS. SH. A2 CON AVENA Y ALOE X 1 LT.,"Avena coloidal, Aloe Vera.",Shampoo antioxidante.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,1078,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521233E12,3,0,0,,
270150,," $  7,100.00 ",OSS. SH. A2 CON AVENA Y ALOE X 250 ML.,"Avena coloidal, Aloe Vera.",Shampoo antioxidante.,,https://www.osspret.com.ar/web/productos.php,6.7,17.5,4,296,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521226E12,10,0,0,,
270152,," $  78,000.00 ",OSS. SH. A2 CON AVENA Y ALOE X 5 LT.,"Avena coloidal, Aloe Vera.",Shampoo antioxidante.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270300,," $  16,800.00 ",OSS. SH. ALGAS VITALIZADOR X 1 LITRO,"Parahidroxibenzoato de metilo, alantoína y_extracto de algas.","Shampoo antiséptico, antipruriginoso y abrillantador.",,https://www.osspret.com.ar/web/productos.php,0,25.7,8,1094,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520953E12,5,0,0,,
270290,," $  6,600.00 ",OSS. SH. ALGAS VITALIZADOR X 250 ML,"Parahidroxibenzoato de metilo, alantoína y_extracto de algas.","Shampoo antiséptico, antipruriginoso y abrillantador.",,https://www.osspret.com.ar/web/productos.php,6.7,17.5,4,294,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520946E12,10,51,0,11/05/2025,20/12/2025
270850,," $  60,000.00 ",OSS. SH. ALGAS VITALIZADOR X 5 LITROS,"Parahidroxibenzoato de metilo, alantoína y_extracto de algas.","Shampoo antiséptico, antipruriginoso y abrillantador.",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270032,," $  67,300.00 ","OSS. SH. AMITRAZ 0,25 % X 5 LT.","Amitraz, d-Limoneno, Glicerina.","Shampoo antisárnico, garrapaticida y pulguicida",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270904,," $  16,200.00 ","OSS. SH. AMITRAZ 0,25% X 1 LT.","Amitraz, d-Limoneno, Glicerina.","Shampoo antisárnico, garrapaticida y pulguicida",,https://www.osspret.com.ar/web/productos.php,0,25.7,8,1076,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520021E12,10,0,0,,
270031,," $  6,856.00 ",OSS. SH. AMITRAZ 0.25 % X 250 ML.,"Amitraz, d-Limoneno, Glicerina.","Shampoo antisárnico, garrapaticida y pulguicida",,https://www.osspret.com.ar/web/productos.php,6.7,17.5,4,298,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520014E12,10,0,0,,
270030,," $  16,200.00 ",OSS. SH. AQUA ECTO PG X 1 LITRO,Idem.,Shampoo pulguicida y garrapaticida.,,https://www.osspret.com.ar/web/productos.php,0,25.7,8,1076,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520731E12,5,0,0,,
270029,," $  6,800.00 ",OSS. SH. AQUA ECTO PG X 250 ML,"Reguladores del ph, cipermetrina, d-limoneno y glicerina.",Shampoo pulguicida y garrapaticida.,,https://www.osspret.com.ar/web/productos.php,6.7,17.5,4,294,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520724E12,10,51,0,11/05/2025,20/12/2025
270131,," $  61,300.00 ",OSS. SH. AQUA ECTO PG X 5 LT.,"Reguladores del ph, cipermetrina, d-limoneno y glicerina.",Shampoo pulguicida y garrapaticida.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270375,," $  53,800.00 ",OSS. SH. BELLEZA MIX FRUTAL X 5 LITROS,Base de lavado suave.,Higiene en gral.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520892E12,3,0,0,,
270003,," $  17,000.00 ",OSS. SH. C/CLORHEXIDINA X 1 LT.,Clorhexidina.,Shampoo medicado.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,5,0,0,,
270002,," $  6,900.00 ",OSS. SH. C/CLORHEXIDINA X 250 ML,Clorhexidina.,Shampoo medicado.,,https://www.osspret.com.ar/web/productos.php,6.7,17.5,4,294,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.7983405214E12,10,0,0,,
270004,," $  65,000.00 ",OSS. SH. C/CLORHEXIDINA X 5 LT.,Clorhexidina.,Shampoo medicado.,,https://www.osspret.com.ar/web/productos.php,18,28.4,13.5,0,0,4,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521424E12,3,0,0,,
270320,," $  15,400.00 ",OSS. SH. CACHORROS X 1 LITRO,Acido Salicílico y reguladores del pH.,Shampoo antiséptico.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,5,0,0,,
270310,," $  6,230.00 ",OSS. SH. CACHORROS X 250 ML,Acido Salicílico y reguladores del pH.,Shampoo antiséptico.,,https://www.osspret.com.ar/web/productos.php,6.7,17.5,4,298,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520908E12,10,51,0,11/05/2025,20/12/2025
270324,," $  56,000.00 ",OSS. SH. CACHORROS X 5 LT.,Acido Salicílico y reguladores del pH.,Shampoo antiséptico.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,4,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270703,," $  18,000.00 ",OSS. SH. CLORHEXPRO X 1 LT.,Clorhexidina y Propionato de Sodio.,"Shampoo antimicótico, antimicrobiano, bactericida.",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,5,0,0,,
270702,," $  7,400.00 ",OSS. SH. CLORHEXPRO X 250 ML.,Clorhexidina y Propionato de Sodio.,"Shampoo antimicótico, antimicrobiano, bactericida.",,https://www.osspret.com.ar/web/productos.php,6.5,17.4,4.3,296,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521295E12,10,0,0,,
270704,," $  76,700.00 ",OSS. SH. CLORHEXPRO X 5 LT.,Clorhexidina y Propionato de Sodio.,"Shampoo antimicótico, antimicrobiano, bactericida.",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,4,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270480,," $  19,300.00 ",OSS. SH. DOUBLE X 1 LITRO,"Base de lavado suave, cipermetrina, d-limoneno y betaína","Shampoo pulguicida, garrapaticida, piojicida y enjuague.",,https://www.osspret.com.ar/web/productos.php,0,25.7,8,1100,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520625E12,5,0,0,,
270475,," $  7,380.00 ",OSS. SH. DOUBLE X 250 ML,"Base de lavado suave, cipermetrina, d-limoneno y betaína","Shampoo pulguicida, garrapaticida, piojicida y enjuague.",,https://www.osspret.com.ar/web/productos.php,6.5,17.4,4.3,298,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520618E12,10,51,0,11/05/2025,20/12/2025
270600,," $  79,200.00 ",OSS. SH. DOUBLE X 5 LITROS,"Base de lavado suave, cipermetrina, d-limoneno y betaína","Shampoo pulguicida, garrapaticida, piojicida y enjuague.",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,4,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340520632E12,3,0,0,,
270331,," $  33,500.00 ",OSS. SH. IODOPOVIDONA X 1 LT.,Iodopovidona.,"Shampoo antiséptico, batericida, viricida, fungicida y desinfectante._",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,5,0,0,,
270335,," $  10,100.00 ",OSS. SH. IODOPOVIDONA X 250 ML,Iodopovidona.,"Shampoo antiséptico, batericida, viricida, fungicida y desinfectante._",,https://www.osspret.com.ar/web/productos.php,0,14.7,5.8,288,0,48,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,7.798340521493E12,10,0,0,,
270336,," $  105,000.00 ",OSS. SH. IODOPOVIDONA X 5 LITROS,Iodopovidona.,"Shampoo antiséptico, batericida, viricida, fungicida y desinfectante._",,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,0,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
270021,," $  32,680.00 ",OSS. SH. KETOCONAZOL X 1 LT.,Ketoconazol.,Shampoo antimicótico.,,https://www.osspret.com.ar/web/productos.php,0,0,0,0,0,16,HIGIENE Y BELLEZA,,,LIQUIDO,OSSPRET,0.0,3,0,0,,
